Iteracao,Particula,Distancia,PWM,Erro_Atual,Gbest_Erro
44,0,31.67,-43.48,-1.67,5.69
44,0,21.86,5.65,8.14,5.69
44,0,31.67,-47.66,-1.67,5.69
44,0,32.28,-50.57,-2.28,5.69
44,0,32.89,-53.54,-2.89,5.69
44,0,31.67,-47.68,-1.67,5.69
44,0,31.06,-44.51,-1.06,5.69
44,0,32.43,-51.33,-2.43,5.69
44,0,32.28,-50.59,-2.28,5.69
44,1,25.02,24.31,4.98,5.69
44,1,25.54,34.90,4.46,5.69
44,1,20.33,65.31,9.67,5.69
44,1,24.88,45.15,5.12,5.69
44,1,21.15,61.70,8.85,5.69
44,1,27.04,35.63,2.96,5.69
44,1,22.59,55.25,7.41,5.69
44,1,29.30,25.64,0.70,5.69
44,1,25.95,40.46,4.05,5.69
44,1,32.89,7.13,-2.89,5.69
44,1,26.49,37.03,3.51,5.69
44,1,29.30,25.64,0.70,5.69
44,1,36.41,-10.91,-6.41,5.69
44,1,37.24,-31.23,-7.24,5.69
44,1,35.11,-36.70,-5.11,5.69
44,1,36.41,-50.86,-6.41,5.69
44,1,36.74,-52.31,-6.74,5.69
44,1,36.74,-52.32,-6.74,5.69
44,1,29.88,-21.90,0.12,5.69
44,1,28.72,-16.25,1.28,5.69
44,1,27.59,-6.00,2.41,5.69
44,1,29.30,-10.55,0.70,5.69
44,1,27.59,-2.84,2.41,5.69
44,1,31.06,-17.63,-1.06,5.69
44,1,29.30,-13.03,0.70,5.69
44,1,34.15,-39.47,-4.15,5.69
44,1,25.54,5.25,4.46,5.69
44,1,30.47,-15.80,-0.47,5.69
44,1,24.62,13.63,5.38,5.69
44,1,29.88,-5.91,0.12,5.69
44,1,29.30,-6.91,0.70,5.69
44,1,35.43,-34.00,-5.43,5.69
44,1,33.52,-28.33,-3.52,5.69
44,1,26.49,7.73,3.51,5.69
44,1,37.07,-39.64,-7.07,5.69
44,1,30.47,-13.29,-0.47,5.69
44,1,28.15,-3.47,1.85,5.69
44,1,27.04,3.97,2.96,5.69
44,1,31.06,-13.86,-1.06,5.69
44,1,30.47,-9.34,-0.47,5.69
44,1,28.15,-3.46,1.85,5.69
44,1,31.67,-19.65,-1.67,5.69
44,1,34.79,-35.62,-4.79,5.69
44,1,32.89,-32.77,-2.89,5.69
44,1,34.79,-43.68,-4.79,5.69
44,1,29.30,-18.79,0.70,5.69
44,1,35.59,-47.30,-5.59,5.69
44,1,28.15,-12.32,1.85,5.69
44,1,30.47,-20.89,-0.47,5.69
44,1,29.30,-16.65,0.70,5.69
44,1,28.72,-12.80,1.28,5.69
44,1,29.01,-10.33,0.99,5.69
44,1,31.06,-27.19,-1.06,5.69
44,1,33.52,-38.06,-3.52,5.69
44,1,32.89,-35.33,-2.89,5.69
44,1,26.49,-3.84,3.51,5.69
44,1,26.49,-5.37,3.51,5.69
44,1,27.17,-3.52,2.83,5.69
44,1,29.30,-14.17,0.70,5.69
44,1,31.06,-23.83,-1.06,5.69
44,1,37.24,-54.51,-7.24,5.69
44,1,37.24,-54.56,-7.24,5.69
44,1,36.74,-52.37,-6.74,5.69
44,1,31.67,-29.87,-1.67,5.69
44,1,28.15,-12.18,1.85,5.69
44,1,31.21,-25.95,-1.21,5.69
44,1,32.12,-30.07,-2.12,5.69
44,1,33.36,-34.88,-3.36,5.69
44,1,31.67,-29.90,-1.67,5.69
44,1,33.52,-38.11,-3.52,5.69
44,1,25.28,1.81,4.72,5.69
44,1,34.15,-40.86,-4.15,5.69
44,1,37.24,-54.44,-7.24,5.69
44,1,32.89,-35.35,-2.89,5.69
44,1,36.41,-50.87,-6.41,5.69
44,1,35.11,-45.09,-5.11,5.69
44,1,31.67,-29.90,-1.67,5.69
44,1,37.91,-57.49,-7.91,5.69
44,1,32.28,-32.62,-2.28,5.69
44,1,30.47,-23.87,-0.47,5.69
44,1,32.28,-32.56,-2.28,5.69
44,1,36.25,-50.13,-6.25,5.69
44,1,34.79,-43.69,-4.79,5.69
44,1,32.89,-35.32,-2.89,5.69
44,1,33.68,-38.78,-3.68,5.69
44,1,31.67,-29.88,-1.67,5.69
44,1,31.67,-29.91,-1.67,5.69
44,1,31.67,-29.86,-1.67,5.69
44,1,31.67,-29.87,-1.67,5.69
44,1,31.06,-27.24,-1.06,5.69
44,1,31.67,-29.89,-1.67,5.69
44,1,32.28,-32.59,-2.28,5.69
44,1,31.67,-29.91,-1.67,5.69
44,1,31.67,-29.88,-1.67,5.69
44,1,31.67,-29.89,-1.67,5.69
44,1,31.06,-27.23,-1.06,5.69
44,1,32.28,-32.61,-2.28,5.69
44,1,31.67,-29.91,-1.67,5.69
44,1,32.28,-32.60,-2.28,5.69
44,1,31.67,-29.91,-1.67,5.69
44,1,32.28,-32.49,-2.28,5.69
44,1,32.43,-33.28,-2.43,5.69
44,1,32.28,-32.60,-2.28,5.69
44,1,32.74,-34.28,-2.74,5.69
44,1,29.88,-19.82,0.12,5.69
44,1,32.28,-28.88,-2.28,5.69
44,1,26.35,-4.51,3.65,5.69
44,1,32.89,-35.34,-2.89,5.69
44,1,31.67,-29.90,-1.67,5.69
44,1,31.06,-27.24,-1.06,5.69
44,1,31.67,-29.90,-1.67,5.69
44,1,31.06,-27.24,-1.06,5.69
44,1,32.28,-32.62,-2.28,5.69
44,1,31.67,-29.90,-1.67,5.69
44,1,31.67,-29.91,-1.67,5.69
44,2,24.49,24.43,5.51,5.69
44,2,24.49,45.82,5.51,5.69
44,2,24.88,48.90,5.12,5.69
44,2,25.95,44.81,4.05,5.69
44,2,24.62,49.91,5.38,5.69
44,2,27.73,37.96,2.27,5.69
44,2,26.62,42.22,3.38,5.69
44,2,28.29,35.79,1.71,5.69
44,2,26.35,43.28,3.65,5.69
44,2,28.29,35.80,1.71,5.69
44,2,33.52,11.32,-3.52,5.69
44,2,33.52,-6.48,-3.52,5.69
44,2,30.32,3.41,-0.32,5.69
44,2,37.07,-36.85,-7.07,5.69
44,2,34.79,-42.65,-4.79,5.69
44,2,37.24,-57.05,-7.24,5.69
44,2,37.24,-57.08,-7.24,5.69
44,2,29.88,-28.65,0.12,5.69
44,2,31.67,-35.63,-1.67,5.69
44,2,32.89,-40.36,-2.89,5.69
44,2,26.62,-12.85,3.38,5.69
44,2,31.37,-22.61,-1.37,5.69
44,2,28.72,-8.50,1.28,5.69
44,2,28.15,-10.65,1.85,5.69
44,2,32.28,-30.31,-2.28,5.69
44,2,30.47,-30.51,-0.47,5.69
44,2,33.52,-41.35,-3.52,5.69
44,2,22.23,6.46,7.77,5.69
44,2,31.67,-29.75,-1.67,5.69
44,2,36.41,-48.76,-6.41,5.69
44,2,32.89,-38.33,-2.89,5.69
44,2,32.89,-35.42,-2.89,5.69
44,2,34.79,-47.63,-4.79,5.69
44,2,31.67,-35.65,-1.67,5.69
44,2,32.43,-38.59,-2.43,5.69
44,2,31.06,-33.32,-1.06,5.69
44,2,31.21,-33.90,-1.21,5.69
44,2,26.08,-11.84,3.92,5.69
44,2,29.88,-27.43,0.12,5.69
44,2,29.88,-28.68,0.12,5.69
44,2,30.62,-29.17,-0.62,5.69
44,2,31.06,-26.93,-1.06,5.69
44,2,31.06,-28.65,-1.06,5.69
44,2,30.47,-27.74,-0.47,5.69
44,2,30.47,-30.76,-0.47,5.69
44,2,30.32,-30.47,-0.32,5.69
44,2,33.05,-40.98,-3.05,5.69
44,2,28.44,-22.29,1.56,5.69
44,2,29.88,-28.19,0.12,5.69
44,2,24.23,-2.80,5.77,5.69
44,2,28.15,-13.95,1.85,5.69
44,2,29.88,-17.60,0.12,5.69
44,2,29.88,-16.42,0.12,5.69
44,2,29.88,-13.44,0.12,5.69
44,2,31.06,-20.87,-1.06,5.69
44,2,24.23,8.97,5.77,5.69
44,2,31.06,-21.61,-1.06,5.69
44,2,30.03,-18.06,-0.03,5.69
44,2,30.47,-21.95,-0.47,5.69
44,2,30.47,-19.38,-0.47,5.69
44,2,30.47,-20.40,-0.47,5.69
44,2,30.47,-21.09,-0.47,5.69
44,2,31.06,-25.10,-1.06,5.69
44,2,29.88,-22.01,0.12,5.69
44,2,29.44,-20.83,0.56,5.69
44,2,29.88,-23.12,0.12,5.69
44,2,29.88,-23.55,0.12,5.69
44,2,29.88,-22.85,0.12,5.69
44,2,29.30,-19.92,0.70,5.69
44,2,29.88,-21.84,0.12,5.69
44,2,30.92,-26.77,-0.92,5.69
44,2,29.88,-21.43,0.12,5.69
44,2,31.52,-29.11,-1.52,5.69
44,2,29.88,-21.77,0.12,5.69
44,2,29.30,-17.90,0.70,5.69
44,2,29.15,-16.22,0.85,5.69
44,2,29.30,-13.57,0.70,5.69
44,2,23.72,13.22,6.28,5.69
44,2,30.62,-13.07,-0.62,5.69
44,2,29.30,-6.53,0.70,5.69
44,2,30.03,-8.39,-0.03,5.69
44,2,23.72,19.76,6.28,5.69
44,2,29.88,-1.42,0.12,5.69
44,2,29.30,2.21,0.70,5.69
44,2,29.30,4.93,0.70,5.69
44,2,29.88,4.40,0.12,5.69
44,2,29.88,5.44,0.12,5.69
44,2,30.47,2.92,-0.47,5.69
44,2,29.88,4.50,0.12,5.69
44,2,31.06,-3.30,-1.06,5.69
44,2,30.47,-1.09,-0.47,5.69
44,2,29.30,3.48,0.70,5.69
44,2,32.89,-11.44,-2.89,5.69
44,2,29.30,1.35,0.70,5.69
44,2,31.06,-8.36,-1.06,5.69
44,2,36.08,-31.84,-6.08,5.69
44,2,29.30,-8.55,0.70,5.69
44,2,36.41,-45.62,-6.41,5.69
44,2,30.47,-25.86,-0.47,5.69
44,2,34.79,-47.63,-4.79,5.69
44,2,30.47,-31.03,-0.47,5.69
44,2,29.30,-25.23,0.70,5.69
44,2,32.89,-40.34,-2.89,5.69
44,2,24.23,-3.52,5.77,5.69
44,2,24.75,-2.86,5.25,5.69
44,2,32.28,-33.93,-2.28,5.69
44,2,24.23,-2.46,5.77,5.69
44,2,29.88,-24.54,0.12,5.69
44,2,30.47,-29.58,-0.47,5.69
44,2,29.88,-27.65,0.12,5.69
44,2,30.47,-31.04,-0.47,5.69
44,2,31.82,-36.23,-1.82,5.69
44,2,28.72,-23.49,1.28,5.69
44,2,29.44,-26.75,0.56,5.69
44,2,33.05,-40.97,-3.05,5.69
45,0,20.44,45.77,9.56,5.69
45,0,25.54,25.44,4.46,5.69
45,0,25.95,26.64,4.05,5.69
45,0,26.08,26.02,3.92,5.69
45,0,26.49,24.14,3.51,5.69
45,0,27.17,20.97,2.83,5.69
45,0,28.29,15.78,1.71,5.69
45,0,28.15,16.44,1.85,5.69
45,0,28.15,16.44,1.85,5.69
45,0,28.72,13.81,1.28,5.69
45,0,29.88,8.44,0.12,5.69
45,0,30.03,7.76,-0.03,5.69
45,0,30.47,5.58,-0.47,5.69
45,0,31.06,1.55,-1.06,5.69
45,0,27.31,20.33,2.69,5.69
45,0,27.04,20.72,2.96,5.69
45,0,29.88,6.45,0.12,5.69
45,0,33.68,-9.87,-3.68,5.69
45,0,31.82,-3.52,-1.82,5.69
45,0,29.88,5.96,0.12,5.69
45,0,36.08,-27.43,-6.08,5.69
45,0,34.79,-26.26,-4.79,5.69
45,0,32.28,-18.15,-2.28,5.69
45,0,34.79,-30.03,-4.79,5.69
45,0,34.95,-30.80,-4.95,5.69
45,0,29.88,-6.85,0.12,5.69
45,0,31.06,-11.44,-1.06,5.69
45,0,29.01,-1.25,0.99,5.69
45,0,32.28,-16.83,-2.28,5.69
45,0,36.74,-39.07,-6.74,5.69
45,0,33.52,-24.21,-3.52,5.69
45,0,27.59,4.11,2.41,5.69
45,0,29.30,-4.48,0.70,5.69
45,0,31.67,-15.60,-1.67,5.69
45,0,22.11,30.62,7.89,5.69
45,0,33.52,-22.94,-3.52,5.69
45,0,32.89,-21.02,-2.89,5.69
45,0,34.63,-29.28,-4.63,5.69
45,0,30.47,-10.06,-0.47,5.69
45,0,29.88,-7.22,0.12,5.69
45,0,34.15,-27.08,-4.15,5.69
45,0,29.88,-7.31,0.12,5.69
45,0,29.88,-7.30,0.12,5.69
45,0,29.30,-4.42,0.70,5.69
45,0,29.88,-7.30,0.12,5.69
45,0,26.35,9.60,3.65,5.69
45,0,37.24,-41.39,-7.24,5.69
45,0,34.47,-28.54,-4.47,5.69
45,0,37.57,-42.94,-7.57,5.69
45,0,34.79,-30.03,-4.79,5.69
45,0,32.89,-21.30,-2.89,5.69
45,0,30.03,-8.00,-0.03,5.69
45,0,31.06,-12.82,-1.06,5.69
45,0,31.67,-15.60,-1.67,5.69
45,0,36.74,-39.08,-6.74,5.69
45,0,34.79,-30.03,-4.79,5.69
45,0,36.08,-36.04,-6.08,5.69
45,0,37.24,-41.39,-7.24,5.69
45,0,34.15,-27.08,-4.15,5.69
45,0,36.74,-39.09,-6.74,5.69
45,0,29.73,-6.57,0.27,5.69
45,0,36.74,-39.10,-6.74,5.69
45,0,36.08,-36.03,-6.08,5.69
45,0,32.89,-21.26,-2.89,5.69
45,0,35.59,-33.77,-5.59,5.69
45,0,31.67,-15.57,-1.67,5.69
45,0,32.28,-18.43,-2.28,5.69
45,0,35.43,-32.89,-5.43,5.69
45,0,26.49,8.98,3.51,5.69
45,0,34.79,-30.04,-4.79,5.69
45,0,30.32,-9.35,-0.32,5.69
45,0,37.24,-41.37,-7.24,5.69
45,0,30.47,-9.79,-0.47,5.69
45,0,36.41,-37.54,-6.41,5.69
45,0,29.88,-7.28,0.12,5.69
45,0,29.88,-6.40,0.12,5.69
45,0,32.89,-21.06,-2.89,5.69
45,0,30.47,-9.39,-0.47,5.69
45,0,34.15,-27.12,-4.15,5.69
45,0,32.28,-18.40,-2.28,5.69
45,0,32.89,-21.28,-2.89,5.69
45,0,29.44,-5.20,0.56,5.69
45,0,36.41,-37.56,-6.41,5.69
45,0,33.52,-24.19,-3.52,5.69
45,0,28.72,-1.57,1.28,5.69
45,0,36.41,-37.58,-6.41,5.69
45,0,31.67,-15.61,-1.67,5.69
45,0,34.15,-27.12,-4.15,5.69
45,0,38.08,-45.26,-8.08,5.69
45,0,35.43,-33.02,-5.43,5.69
45,0,31.06,-12.42,-1.06,5.69
45,0,28.15,0.98,1.85,5.69
45,0,34.63,-29.30,-4.63,5.69
45,0,33.52,-24.17,-3.52,5.69
45,0,29.30,-4.52,0.70,5.69
45,0,34.79,-30.03,-4.79,5.69
45,0,29.30,-4.48,0.70,5.69
45,0,36.41,-37.54,-6.41,5.69
45,0,33.52,-24.19,-3.52,5.69
45,0,33.68,-24.89,-3.68,5.69
45,0,32.28,-18.01,-2.28,5.69
45,0,30.03,-8.00,-0.03,5.69
45,0,31.06,-12.79,-1.06,5.69
45,0,36.08,-36.02,-6.08,5.69
45,0,31.67,-15.59,-1.67,5.69
45,0,35.43,-33.01,-5.43,5.69
45,0,32.28,-18.43,-2.28,5.69
45,0,29.30,-4.51,0.70,5.69
45,0,32.28,-18.43,-2.28,5.69
45,0,34.15,-27.08,-4.15,5.69
45,0,38.08,-45.26,-8.08,5.69
45,0,32.28,-18.44,-2.28,5.69
45,0,27.45,4.34,2.55,5.69
45,0,36.08,-36.06,-6.08,5.69
45,0,36.41,-37.56,-6.41,5.69
45,1,25.54,21.68,4.46,5.69
45,1,25.54,32.97,4.46,5.69
45,1,26.08,40.89,3.92,5.69
45,1,26.49,40.42,3.51,5.69
45,1,27.04,38.03,2.96,5.69
45,1,27.17,37.43,2.83,5.69
45,1,28.15,33.17,1.85,5.69
45,1,22.35,58.48,7.65,5.69
45,1,25.02,46.81,4.98,5.69
45,1,25.02,46.83,4.98,5.69
45,1,34.31,-5.40,-4.31,5.69
45,1,36.74,-29.54,-6.74,5.69
45,1,37.40,-49.20,-7.40,5.69
45,1,33.52,-40.44,-3.52,5.69
45,1,37.24,-56.66,-7.24,5.69
45,1,36.08,-51.63,-6.08,5.69
45,1,25.28,5.91,4.72,5.69
45,1,22.97,16.74,7.03,5.69
45,1,36.74,-49.11,-6.74,5.69
45,1,25.54,2.01,4.46,5.69
45,1,36.08,-49.42,-6.08,5.69
45,1,25.81,-3.40,4.19,5.69
45,1,24.49,5.46,5.51,5.69
45,1,36.74,-50.53,-6.74,5.69
45,1,26.08,-1.07,3.92,5.69
45,1,19.53,37.74,10.47,5.69
45,1,29.88,-7.31,0.12,5.69
45,1,26.08,12.58,3.92,5.69
45,1,32.89,-20.48,-2.89,5.69
45,1,28.58,-4.77,1.42,5.69
45,1,31.97,-31.49,-1.97,5.69
45,1,32.89,-37.75,-2.89,5.69
45,1,29.30,-17.19,0.70,5.69
45,1,32.28,-24.61,-2.28,5.69
45,1,28.15,-10.42,1.85,5.69
45,1,28.72,-6.83,1.28,5.69
45,1,32.89,-28.18,-2.89,5.69
45,1,27.17,3.62,2.83,5.69
45,1,23.72,25.58,6.28,5.69
45,1,31.82,-10.45,-1.82,5.69
45,1,29.30,-2.66,0.70,5.69
45,1,27.87,-0.44,2.13,5.69
45,1,26.90,-2.16,3.10,5.69
45,1,36.74,-52.28,-6.74,5.69
45,1,33.52,-40.45,-3.52,5.69
45,1,32.28,-32.68,-2.28,5.69
45,1,30.47,-23.74,-0.47,5.69
45,1,30.47,-26.22,-0.47,5.69
45,1,31.67,-30.63,-1.67,5.69
45,1,37.24,-56.65,-7.24,5.69
45,1,32.89,-37.74,-2.89,5.69
45,1,33.52,-40.46,-3.52,5.69
45,1,34.79,-45.99,-4.79,5.69
45,1,22.35,15.02,7.65,5.69
45,1,27.59,-13.34,2.41,5.69
45,1,27.73,-11.95,2.27,5.69
45,1,28.72,-18.89,1.28,5.69
45,1,28.72,-17.17,1.28,5.69
45,1,33.52,-40.47,-3.52,5.69
45,1,28.15,-15.43,1.85,5.69
45,1,28.15,-14.97,1.85,5.69
45,1,32.89,-37.74,-2.89,5.69
45,1,25.68,4.15,4.32,5.69
45,1,35.59,-47.77,-5.59,5.69
45,1,35.27,-48.08,-5.27,5.69
45,1,36.08,-51.64,-6.08,5.69
45,1,30.62,-27.81,-0.62,5.69
45,1,32.89,-37.74,-2.89,5.69
45,1,37.91,-59.57,-7.91,5.69
45,1,34.79,-46.00,-4.79,5.69
45,1,36.74,-54.49,-6.74,5.69
45,1,32.28,-35.05,-2.28,5.69
45,1,34.15,-43.19,-4.15,5.69
45,1,31.67,-32.34,-1.67,5.69
45,1,34.95,-46.67,-4.95,5.69
45,1,30.92,-29.08,-0.92,5.69
45,1,32.28,-35.03,-2.28,5.69
45,1,34.15,-43.19,-4.15,5.69
45,1,31.67,-32.36,-1.67,5.69
45,1,32.89,-37.73,-2.89,5.69
45,1,31.67,-32.37,-1.67,5.69
45,1,32.28,-35.03,-2.28,5.69
45,1,32.28,-35.05,-2.28,5.69
45,1,32.89,-37.71,-2.89,5.69
45,1,31.67,-32.23,-1.67,5.69
45,1,30.92,-29.10,-0.92,5.69
45,1,31.67,-32.38,-1.67,5.69
45,1,32.28,-35.05,-2.28,5.69
45,1,31.67,-30.46,-1.67,5.69
45,1,31.67,-32.38,-1.67,5.69
45,1,33.05,-38.42,-3.05,5.69
45,1,31.67,-32.38,-1.67,5.69
45,1,31.06,-29.76,-1.06,5.69
45,1,25.81,-4.73,4.19,5.69
45,1,31.06,-28.07,-1.06,5.69
45,1,27.17,-11.36,2.83,5.69
45,1,31.06,-29.75,-1.06,5.69
45,1,24.36,2.31,5.64,5.69
45,1,31.06,-29.76,-1.06,5.69
45,1,31.06,-29.75,-1.06,5.69
45,1,31.06,-29.76,-1.06,5.69
45,1,32.28,-33.86,-2.28,5.69
45,1,31.06,-29.75,-1.06,5.69
45,1,31.06,-26.35,-1.06,5.69
45,1,31.06,-29.33,-1.06,5.69
45,1,31.67,-32.39,-1.67,5.69
45,1,32.74,-37.07,-2.74,5.69
45,1,31.06,-29.74,-1.06,5.69
45,1,31.06,-29.76,-1.06,5.69
45,1,25.28,-2.14,4.72,5.69
45,1,30.47,-26.34,-0.47,5.69
45,1,31.06,-27.96,-1.06,5.69
45,1,31.06,-29.76,-1.06,5.69
45,1,30.47,-27.16,-0.47,5.69
45,1,30.47,-27.16,-0.47,5.69
45,2,25.02,22.81,4.98,5.69
45,2,24.88,40.86,5.12,5.69
45,2,25.54,47.00,4.46,5.69
45,2,26.49,43.24,3.51,5.69
45,2,27.59,38.85,2.41,5.69
45,2,30.62,26.41,-0.62,5.69
45,2,28.72,32.72,1.28,5.69
45,2,26.08,44.88,3.92,5.69
45,2,23.98,53.29,6.02,5.69
45,2,35.43,1.74,-5.43,5.69
45,2,37.57,-27.84,-7.57,5.69
45,2,37.24,-47.20,-7.24,5.69
45,2,37.24,-58.08,-7.24,5.69
45,2,37.24,-58.09,-7.24,5.69
45,2,35.43,-50.90,-5.43,5.69
45,2,25.02,-1.34,4.98,5.69
45,2,25.54,6.45,4.46,5.69
45,2,34.79,-31.10,-4.79,5.69
45,2,27.59,-3.24,2.41,5.69
45,2,33.52,-28.46,-3.52,5.69
45,2,32.28,-25.28,-2.28,5.69
45,2,30.62,-20.17,-0.62,5.69
45,2,32.89,-29.16,-2.89,5.69
45,2,33.52,-31.61,-3.52,5.69
45,2,29.88,-14.43,0.12,5.69
45,2,30.47,-22.47,-0.47,5.69
45,2,29.88,-18.18,0.12,5.69
45,2,28.15,-12.04,1.85,5.69
45,2,31.06,-26.77,-1.06,5.69
45,2,29.30,-15.46,0.70,5.69
45,2,28.86,-13.57,1.14,5.69
45,2,32.89,-38.22,-2.89,5.69
45,2,29.30,-25.98,0.70,5.69
45,2,27.04,-12.17,2.96,5.69
45,2,27.59,-16.58,2.41,5.69
45,2,28.15,-20.75,1.85,5.69
45,2,29.30,-25.21,0.70,5.69
45,2,31.06,-33.46,-1.06,5.69
45,2,31.52,-35.30,-1.52,5.69
45,2,33.52,-43.31,-3.52,5.69
45,2,29.59,-27.35,0.41,5.69
45,2,30.47,-30.99,-0.47,5.69
45,2,32.28,-37.35,-2.28,5.69
45,2,31.06,-33.49,-1.06,5.69
45,2,24.36,-0.05,5.64,5.69
45,2,31.06,-28.83,-1.06,5.69
45,2,29.88,-23.37,0.12,5.69
45,2,30.47,-28.44,-0.47,5.69
45,2,30.47,-31.12,-0.47,5.69
45,2,24.88,-5.82,5.12,5.69
45,2,31.06,-32.41,-1.06,5.69
45,2,33.05,-41.41,-3.05,5.69
45,2,31.21,-34.09,-1.21,5.69
45,2,30.77,-32.29,-0.77,5.69
45,2,30.47,-29.40,-0.47,5.69
45,2,29.88,-28.69,0.12,5.69
45,2,30.47,-31.11,-0.47,5.69
45,2,31.06,-31.29,-1.06,5.69
45,2,30.47,-31.11,-0.47,5.69
45,2,30.47,-30.55,-0.47,5.69
45,2,32.28,-38.33,-2.28,5.69
45,2,31.21,-33.81,-1.21,5.69
45,2,31.67,-35.89,-1.67,5.69
45,2,31.06,-33.49,-1.06,5.69
45,2,30.47,-31.11,-0.47,5.69
45,2,31.06,-33.49,-1.06,5.69
45,2,30.47,-31.10,-0.47,5.69
45,2,30.47,-31.11,-0.47,5.69
45,2,30.62,-29.89,-0.62,5.69
45,2,29.30,-24.71,0.70,5.69
45,2,30.47,-28.42,-0.47,5.69
45,2,29.88,-26.69,0.12,5.69
45,2,29.88,-27.03,0.12,5.69
45,2,24.36,-1.77,5.64,5.69
45,2,29.88,-23.19,0.12,5.69
45,2,24.36,2.42,5.64,5.69
45,2,30.62,-22.37,-0.62,5.69
45,2,29.30,-15.05,0.70,5.69
45,2,30.62,-16.36,-0.62,5.69
45,2,29.44,-9.75,0.56,5.69
45,2,29.30,-3.93,0.70,5.69
45,2,27.45,5.72,2.55,5.69
45,2,29.44,-2.07,0.56,5.69
45,2,30.62,-6.16,-0.62,5.69
45,2,29.30,7.01,0.70,5.69
45,2,29.01,10.06,0.99,5.69
45,2,29.30,9.33,0.70,5.69
45,2,29.88,7.09,0.12,5.69
45,2,29.30,13.46,0.70,5.69
45,2,29.88,12.12,0.12,5.69
45,2,29.30,15.06,0.70,5.69
45,2,29.88,12.97,0.12,5.69
45,2,29.44,15.31,0.56,5.69
45,2,29.30,14.73,0.70,5.69
45,2,23.85,40.70,6.15,5.69
45,2,29.30,19.68,0.70,5.69
45,2,27.59,26.69,2.41,5.69
45,2,32.89,5.18,-2.89,5.69
45,2,29.30,28.71,0.70,5.69
45,2,30.47,22.53,-0.47,5.69
45,2,37.07,-3.15,-7.07,5.69
45,2,30.62,20.78,-0.62,5.69
45,2,32.28,18.82,-2.28,5.69
45,2,34.79,-1.35,-4.79,5.69
45,2,37.24,-31.98,-7.24,5.69
45,2,37.07,-48.26,-7.07,5.69
45,2,37.24,-58.09,-7.24,5.69
45,2,31.82,-32.44,-1.82,5.69
45,2,29.30,-25.45,0.70,5.69
45,2,32.89,-40.79,-2.89,5.69
45,2,28.72,-22.98,1.28,5.69
45,2,31.67,-35.89,-1.67,5.69
45,2,36.08,-53.52,-6.08,5.69
45,2,34.15,-45.78,-4.15,5.69
45,2,36.74,-56.13,-6.74,5.69
46,0,26.08,17.56,3.92,5.69
46,0,26.08,17.53,3.92,5.69
46,0,24.88,22.89,5.12,5.69
46,0,20.68,41.74,9.32,5.69
46,0,26.49,15.71,3.51,5.69
46,0,27.04,13.27,2.96,5.69
46,0,27.73,10.15,2.27,5.69
46,0,27.59,10.78,2.41,5.69
46,0,23.85,27.50,6.15,5.69
46,0,28.72,5.72,1.28,5.69
46,0,30.62,-2.77,-0.62,5.69
46,0,28.15,8.28,1.85,5.69
46,0,27.59,10.80,2.41,5.69
46,0,21.03,40.14,8.97,5.69
46,0,25.54,19.93,4.46,5.69
46,0,27.04,13.26,2.96,5.69
46,0,34.15,-18.56,-4.15,5.69
46,0,29.30,3.18,0.70,5.69
46,0,29.88,0.54,0.12,5.69
46,0,27.73,10.16,2.27,5.69
46,0,32.28,-10.20,-2.28,5.69
46,0,37.07,-31.62,-7.07,5.69
46,0,35.43,-24.33,-5.43,5.69
46,0,37.24,-32.37,-7.24,5.69
46,0,35.76,-25.73,-5.76,5.69
46,0,37.24,-32.38,-7.24,5.69
46,0,37.24,-32.37,-7.24,5.69
46,0,36.08,-27.22,-6.08,5.69
46,0,23.34,29.84,6.66,5.69
46,0,30.62,-2.76,-0.62,5.69
46,0,28.72,5.77,1.28,5.69
46,0,33.52,-15.73,-3.52,5.69
46,0,31.52,-6.74,-1.52,5.69
46,0,37.24,-32.37,-7.24,5.69
46,0,36.41,-28.66,-6.41,5.69
46,0,36.08,-27.20,-6.08,5.69
46,0,34.15,-18.54,-4.15,5.69
46,0,27.59,10.78,2.41,5.69
46,0,28.72,5.75,1.28,5.69
46,0,34.15,-18.57,-4.15,5.69
46,0,28.72,5.72,1.28,5.69
46,0,32.89,-12.93,-2.89,5.69
46,0,34.95,-22.12,-4.95,5.69
46,0,35.43,-24.33,-5.43,5.69
46,0,36.08,-27.19,-6.08,5.69
46,0,31.82,-8.12,-1.82,5.69
46,0,37.07,-31.63,-7.07,5.69
46,0,34.15,-18.55,-4.15,5.69
46,0,29.88,0.57,0.12,5.69
46,0,37.07,-31.65,-7.07,5.69
46,0,37.07,-31.64,-7.07,5.69
46,0,25.41,20.56,4.59,5.69
46,0,37.24,-32.39,-7.24,5.69
46,0,31.21,-5.42,-1.21,5.69
46,0,36.08,-27.21,-6.08,5.69
46,0,34.79,-21.40,-4.79,5.69
46,0,36.74,-30.15,-6.74,5.69
46,0,36.08,-27.23,-6.08,5.69
46,0,37.24,-32.37,-7.24,5.69
46,0,36.08,-27.19,-6.08,5.69
46,0,37.24,-32.38,-7.24,5.69
46,0,35.76,-25.73,-5.76,5.69
46,0,37.24,-32.37,-7.24,5.69
46,0,37.24,-32.37,-7.24,5.69
46,0,37.24,-32.42,-7.24,5.69
46,0,37.24,-32.38,-7.24,5.69
46,0,37.07,-31.62,-7.07,5.69
46,0,33.52,-15.71,-3.52,5.69
